TITLE = "Problem 2"
VARIABLES = "x", "y", "U"
ZONE I= 101, J= 101, F=POINT
0.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
1.00000000000000002e-02 0.00000000000000000e+00 0.00000000000000000e+00
2.00000000000000004e-02 0.00000000000000000e+00 0.00000000000000000e+00
2.99999999999999989e-02 0.00000000000000000e+00 0.00000000000000000e+00
4.00000000000000008e-02 0.00000000000000000e+00 0.00000000000000000e+00
5.00000000000000028e-02 0.00000000000000000e+00 0.00000000000000000e+00
5.99999999999999978e-02 0.00000000000000000e+00 0.00000000000000000e+00
7.00000000000000067e-02 0.00000000000000000e+00 0.00000000000000000e+00
8.00000000000000017e-02 0.00000000000000000e+00 0.00000000000000000e+00
8.99999999999999967e-02 0.00000000000000000e+00 0.00000000000000000e+00
1.00000000000000006e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.10000000000000001e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.19999999999999996e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.30000000000000004e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.40000000000000013e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.49999999999999994e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.60000000000000003e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.70000000000000012e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.79999999999999993e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.90000000000000002e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.00000000000000011e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.09999999999999992e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.20000000000000001e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.30000000000000010e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.39999999999999991e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.50000000000000000e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.60000000000000009e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.70000000000000018e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.80000000000000027e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.89999999999999980e-01 0.00000000000000000e+00 0.00000000000000000e+00
2.99999999999999989e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.09999999999999998e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.20000000000000007e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.30000000000000016e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.40000000000000024e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.50000000000000033e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.59999999999999987e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.69999999999999996e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.80000000000000004e-01 0.00000000000000000e+00 0.00000000000000000e+00
3.90000000000000013e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.00000000000000022e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.10000000000000031e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.19999999999999984e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.29999999999999993e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.40000000000000002e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.50000000000000011e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.60000000000000020e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.70000000000000029e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.79999999999999982e-01 0.00000000000000000e+00 0.00000000000000000e+00
4.89999999999999991e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.00000000000000000e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.10000000000000009e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.20000000000000018e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.30000000000000027e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.40000000000000036e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.50000000000000044e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.60000000000000053e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.70000000000000062e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.79999999999999960e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.89999999999999969e-01 0.00000000000000000e+00 0.00000000000000000e+00
5.99999999999999978e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.09999999999999987e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.19999999999999996e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.30000000000000004e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.40000000000000013e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.50000000000000022e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.60000000000000031e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.70000000000000040e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.80000000000000049e-01 0.00000000000000000e+00 0.00000000000000000e+00
6.90000000000000058e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.00000000000000067e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.09999999999999964e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.19999999999999973e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.29999999999999982e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.39999999999999991e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.50000000000000000e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.60000000000000009e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.70000000000000018e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.80000000000000027e-01 0.00000000000000000e+00 0.00000000000000000e+00
7.90000000000000036e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.00000000000000044e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.10000000000000053e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.20000000000000062e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.30000000000000071e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.39999999999999969e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.49999999999999978e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.59999999999999987e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.69999999999999996e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.80000000000000004e-01 0.00000000000000000e+00 0.00000000000000000e+00
8.90000000000000013e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.00000000000000022e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.10000000000000031e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.20000000000000040e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.30000000000000049e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.40000000000000058e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.50000000000000067e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.59999999999999964e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.69999999999999973e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.79999999999999982e-01 0.00000000000000000e+00 0.00000000000000000e+00
9.89999999999999991e-01 0.00000000000000000e+00 0.00000000000000000e+00
1.00000000000000000e+00 0.00000000000000000e+00 0.00000000000000000e+00
0.00000000000000000e+00 1.00000000000000002e-02 0.00000000000000000e+00
1.00000000000000002e-02 1.00000000000000002e-02 9.80100000000000052e-05
2.00000000000000004e-02 1.00000000000000002e-02 1.94039999999999979e-04
2.99999999999999989e-02 1.00000000000000002e-02 2.88089999999999961e-04
4.00000000000000008e-02 1.00000000000000002e-02 3.80159999999999938e-04
5.00000000000000028e-02 1.00000000000000002e-02 4.70250000000000019e-04
5.99999999999999978e-02 1.00000000000000002e-02 5.58359999999999933e-04
7.00000000000000067e-02 1.00000000000000002e-02 6.44490000000000058e-04
8.00000000000000017e-02 1.00000000000000002e-02 7.28640000000000017e-04
8.99999999999999967e-02 1.00000000000000002e-02 8.10810000000000025e-04
1.00000000000000006e-01 1.00000000000000002e-02 8.91000000000000082e-04
1.10000000000000001e-01 1.00000000000000002e-02 9.69210000000000080e-04
1.19999999999999996e-01 1.00000000000000002e-02 1.04544000000000013e-03
1.30000000000000004e-01 1.00000000000000002e-02 1.11969000000000001e-03
1.40000000000000013e-01 1.00000000000000002e-02 1.19195999999999994e-03
1.49999999999999994e-01 1.00000000000000002e-02 1.26225000000000013e-03
1.60000000000000003e-01 1.00000000000000002e-02 1.33055999999999995e-03
1.70000000000000012e-01 1.00000000000000002e-02 1.39689000000000002e-03
1.79999999999999993e-01 1.00000000000000002e-02 1.46124000000000015e-03
1.90000000000000002e-01 1.00000000000000002e-02 1.52361000000000011e-03
2.00000000000000011e-01 1.00000000000000002e-02 1.58400000000000034e-03
2.09999999999999992e-01 1.00000000000000002e-02 1.64240999999999996e-03
2.20000000000000001e-01 1.00000000000000002e-02 1.69884000000000007e-03
2.30000000000000010e-01 1.00000000000000002e-02 1.75329000000000001e-03
2.39999999999999991e-01 1.00000000000000002e-02 1.80576000000000000e-03
2.50000000000000000e-01 1.00000000000000002e-02 1.85624999999999983e-03
2.60000000000000009e-01 1.00000000000000002e-02 1.90476000000000013e-03
2.70000000000000018e-01 1.00000000000000002e-02 1.95129000000000006e-03
2.80000000000000027e-01 1.00000000000000002e-02 1.99584000000000003e-03
2.89999999999999980e-01 1.00000000000000002e-02 2.03840999999999961e-03
2.99999999999999989e-01 1.00000000000000002e-02 2.07899999999999969e-03
3.09999999999999998e-01 1.00000000000000002e-02 2.11760999999999980e-03
3.20000000000000007e-01 1.00000000000000002e-02 2.15423999999999997e-03
3.30000000000000016e-01 1.00000000000000002e-02 2.18888999999999976e-03
3.40000000000000024e-01 1.00000000000000002e-02 2.22156000000000003e-03
3.50000000000000033e-01 1.00000000000000002e-02 2.25224999999999948e-03
3.59999999999999987e-01 1.00000000000000002e-02 2.28095999999999985e-03
3.69999999999999996e-01 1.00000000000000002e-02 2.30769000000000026e-03
3.80000000000000004e-01 1.00000000000000002e-02 2.33243999999999986e-03
3.90000000000000013e-01 1.00000000000000002e-02 2.35520999999999994e-03
4.00000000000000022e-01 1.00000000000000002e-02 2.37599999999999964e-03
4.10000000000000031e-01 1.00000000000000002e-02 2.39481000000000025e-03
4.19999999999999984e-01 1.00000000000000002e-02 2.41164000000000005e-03
4.29999999999999993e-01 1.00000000000000002e-02 2.42648999999999990e-03
4.40000000000000002e-01 1.00000000000000002e-02 2.43936000000000066e-03
4.50000000000000011e-01 1.00000000000000002e-02 2.45025000000000017e-03
4.60000000000000020e-01 1.00000000000000002e-02 2.45916000000000060e-03
4.70000000000000029e-01 1.00000000000000002e-02 2.46609000000000021e-03
4.79999999999999982e-01 1.00000000000000002e-02 2.47103999999999987e-03
4.89999999999999991e-01 1.00000000000000002e-02 2.47401000000000044e-03
5.00000000000000000e-01 1.00000000000000002e-02 2.47500000000000020e-03
5.10000000000000009e-01 1.00000000000000002e-02 2.47401000000000044e-03
5.20000000000000018e-01 1.00000000000000002e-02 2.47103999999999987e-03
5.30000000000000027e-01 1.00000000000000002e-02 2.46608999999999978e-03
5.40000000000000036e-01 1.00000000000000002e-02 2.45916000000000017e-03
5.50000000000000044e-01 1.00000000000000002e-02 2.45025000000000017e-03
5.60000000000000053e-01 1.00000000000000002e-02 2.43936000000000023e-03
5.70000000000000062e-01 1.00000000000000002e-02 2.42648999999999990e-03
5.79999999999999960e-01 1.00000000000000002e-02 2.41164000000000005e-03
5.89999999999999969e-01 1.00000000000000002e-02 2.39481000000000025e-03
5.99999999999999978e-01 1.00000000000000002e-02 2.37599999999999964e-03
6.09999999999999987e-01 1.00000000000000002e-02 2.35520999999999994e-03
6.19999999999999996e-01 1.00000000000000002e-02 2.33243999999999986e-03
6.30000000000000004e-01 1.00000000000000002e-02 2.30769000000000026e-03
6.40000000000000013e-01 1.00000000000000002e-02 2.28095999999999985e-03
6.50000000000000022e-01 1.00000000000000002e-02 2.25224999999999948e-03
6.60000000000000031e-01 1.00000000000000002e-02 2.22156000000000003e-03
6.70000000000000040e-01 1.00000000000000002e-02 2.18888999999999976e-03
6.80000000000000049e-01 1.00000000000000002e-02 2.15423999999999997e-03
6.90000000000000058e-01 1.00000000000000002e-02 2.11760999999999980e-03
7.00000000000000067e-01 1.00000000000000002e-02 2.07899999999999969e-03
7.09999999999999964e-01 1.00000000000000002e-02 2.03841000000000048e-03
7.19999999999999973e-01 1.00000000000000002e-02 1.99584000000000003e-03
7.29999999999999982e-01 1.00000000000000002e-02 1.95129000000000006e-03
7.39999999999999991e-01 1.00000000000000002e-02 1.90476000000000013e-03
7.50000000000000000e-01 1.00000000000000002e-02 1.85624999999999983e-03
7.60000000000000009e-01 1.00000000000000002e-02 1.80576000000000000e-03
7.70000000000000018e-01 1.00000000000000002e-02 1.75328999999999980e-03
7.80000000000000027e-01 1.00000000000000002e-02 1.69883999999999986e-03
7.90000000000000036e-01 1.00000000000000002e-02 1.64240999999999996e-03
8.00000000000000044e-01 1.00000000000000002e-02 1.58399999999999990e-03
8.10000000000000053e-01 1.00000000000000002e-02 1.52360999999999946e-03
8.20000000000000062e-01 1.00000000000000002e-02 1.46123999999999972e-03
8.30000000000000071e-01 1.00000000000000002e-02 1.39688999999999959e-03
8.39999999999999969e-01 1.00000000000000002e-02 1.33056000000000016e-03
8.49999999999999978e-01 1.00000000000000002e-02 1.26225000000000013e-03
8.59999999999999987e-01 1.00000000000000002e-02 1.19195999999999994e-03
8.69999999999999996e-01 1.00000000000000002e-02 1.11969000000000001e-03
8.80000000000000004e-01 1.00000000000000002e-02 1.04544000000000013e-03
8.90000000000000013e-01 1.00000000000000002e-02 9.69209999999999863e-04
9.00000000000000022e-01 1.00000000000000002e-02 8.90999999999999865e-04
9.10000000000000031e-01 1.00000000000000002e-02 8.10809999999999699e-04
9.20000000000000040e-01 1.00000000000000002e-02 7.28639999999999692e-04
9.30000000000000049e-01 1.00000000000000002e-02 6.44489999999999625e-04
9.40000000000000058e-01 1.00000000000000002e-02 5.58359999999999499e-04
9.50000000000000067e-01 1.00000000000000002e-02 4.70249999999999423e-04
9.59999999999999964e-01 1.00000000000000002e-02 3.80160000000000318e-04
9.69999999999999973e-01 1.00000000000000002e-02 2.88090000000000232e-04
9.79999999999999982e-01 1.00000000000000002e-02 1.94040000000000168e-04
9.89999999999999991e-01 1.00000000000000002e-02 9.80100000000001001e-05
1.00000000000000000e+00 1.00000000000000002e-02 0.00000000000000000e+00
0.00000000000000000e+00 2.00000000000000004e-02 0.00000000000000000e+00
1.00000000000000002e-02 2.00000000000000004e-02 1.94040000000000006e-04
2.00000000000000004e-02 2.00000000000000004e-02 3.84159999999999981e-04
